,student_id,cefr_rate,passed_count,failed_count,attempts_count,pass_score,total_problems_given
57,356,0.0,36.0,214.0,1.0,13.245333333333333,789
58,375,59.76524361236327,46.0,589.0,1.0,11.466190476190476,627
59,376,74.783480690404,30.0,551.0,1.0,10.825999999999999,575
60,378,46.087364710034805,6.0,40.0,1.0,9.0625,66
61,379,69.77361633417604,38.0,542.0,1.0,11.28,570
62,380,59.17926207209228,6.0,70.0,1.0,8.4375,76
63,381,55.2490473173644,63.0,617.0,1.0,13.111600000000001,671
64,382,0.0,0.0,0.0,1.0,,33
65,383,57.41862583316372,49.0,529.0,1.0,12.467272727272727,570
66,384,39.92322478727574,77.0,577.0,1.0,14.209666666666667,651
67,385,65.42441260054676,51.0,592.0,1.0,12.668636363636363,635
68,386,40.37368529981332,93.0,633.0,1.0930232558139534,15.189705882352943,717
69,387,55.7180383852088,10.0,185.0,1.0,7.1085714285714285,195
70,388,0.0,96.0,550.0,1.3170731707317074,16.368387096774192,681
71,389,0.0,1.0,9.0,1.0,10.0,50
72,415,0.0,5.0,39.0,1.0,12.5,52
73,416,0.0,0.0,21.0,1.0,,52
74,421,0.0,0.0,1.0,1.0,,16
75,426,29.71256210802172,8.0,35.0,1.0,12.605,70
76,427,41.25,6.0,14.0,1.0,40.0,15
77,428,24.999999999999996,4.0,14.0,1.0,26.67,15
78,429,29.732557912160868,7.0,34.0,1.0,22.38,36
79,430,27.500000000000004,6.0,14.0,1.0,40.0,15
80,431,31.49524408541708,5.0,34.0,1.0,15.715,36
81,432,26.022797697403718,5.0,24.0,1.0,13.809999999999999,36
82,433,52.29832377502199,73.0,567.0,1.0,15.525769230769232,630
83,434,36.69677532661302,22.0,146.0,1.0,13.95875,184
84,435,70.0714874608783,25.0,406.0,1.0,10.360714285714286,426
85,436,43.086050895374434,62.0,491.0,1.032258064516129,13.253461538461538,544
86,437,0.0,23.0,210.0,1.2142857142857142,10.601818181818182,257
87,438,54.074505068627666,54.0,592.0,1.0512820512820513,11.768461538461539,638
88,439,81.20227546033725,18.0,582.0,1.0,9.752727272727272,594
89,440,58.0960987523744,31.0,491.0,1.0,10.051176470588235,515
90,441,46.717652313126635,42.0,480.0,1.0,11.611,513
91,442,70.96618398408017,31.0,512.0,1.0,10.65625,536
92,443,46.56968355381505,71.0,519.0,1.0285714285714285,16.4964,580
93,444,53.27728629919882,59.0,560.0,1.0,14.084782608695651,610
94,445,44.10508819814611,75.0,559.0,1.0256410256410255,14.045806451612904,627
95,446,34.477166153657066,10.0,90.0,2.0,12.418000000000001,118
96,453,45.97835138632596,56.0,465.0,1.0,13.537391304347826,513
97,456,0.0,27.0,294.0,1.0,9.515,398
98,478,0.0,0.0,0.0,1.0,,43
99,481,0.0,233.0,6117.0,1.0095923261390887,11.357843137254902,7028
100,482,0.0,0.0,0.0,1.0,,47
101,495,0.0,22.0,9.0,1.0,17.678571428571427,522
102,521,0.0,0.0,0.0,1.0,,12
103,522,0.0,0.0,0.0,1.0,,16
104,523,0.0,0.0,0.0,1.0,,17
105,527,0.0,1.0,3.0,1.0,5.0,62
106,542,0.0,0.0,0.0,1.0,,20
107,543,0.0,0.0,0.0,1.0,,20
108,544,0.0,0.0,0.0,1.0,,54
109,546,0.0,0.0,0.0,1.0,,60
110,550,0.0,0.0,0.0,1.0,,19
111,560,0.0,1.0,0.0,1.0,5.0,44
112,561,0.0,100.0,900.0,1.0123456790123457,10.356981132075472,1524
113,562,0.0,34.0,174.0,1.064516129032258,10.18,590
114,564,0.0,21.0,67.0,1.0769230769230769,14.305,231
115,571,0.0,43.0,183.0,1.0,21.848333333333333,404
116,580,74.29000000000002,10.0,26.0,1.0,22.73,44
117,943,0.0,0.0,0.0,1.0,,20
