"user_id","group_id","lesson_id","skill_type","value"
9,8,23,reading,0.0
9,9,24,reading,0.0
9,11,26,reading,0.0
9,11,27,reading,0.0
9,14,28,reading,0.0
9,16,77,reading,0.0
9,16,79,reading,0.0
9,14,26,reading,0.0
9,17,88,reading,0.0
9,18,91,reading,0.0
9,19,93,reading,0.0
9,19,95,reading,0.0
9,21,93,reading,0.0
9,23,98,reading,0.0
9,25,99,reading,0.0
66,27,99,reading,0.0
66,28,99,reading,0.0
66,29,99,reading,0.0
66,30,99,reading,0.0
66,34,108,reading,0.0
9,37,99,reading,0.0
66,40,108,reading,0.0
66,40,145,reading,0.0
9,14,116,listening,25.0
9,14,116,writing,25.0
9,42,150,listening,25.0
9,42,56,reading,0.0
9,42,151,listening,25.0
9,42,151,reading,25.0
9,46,117,listening,25.0
9,48,116,listening,33.33
9,48,116,reading,25.0
9,48,116,writing,25.0
9,48,121,listening,25.0
9,14,150,listening,50.0
9,14,150,reading,63.46
9,14,150,writing,25.0
9,14,151,listening,25.0
9,14,151,reading,52.27
9,14,151,writing,56.25
9,46,120,listening,45.0
66,47,151,reading,25.0
9,46,154,listening,50.0
9,46,154,reading,33.33
9,16,154,listening,55.56
9,16,154,reading,33.33
9,48,124,listening,65.63
9,48,124,writing,81.25
73,49,150,listening,54.17
73,49,150,reading,51.92
73,53,150,listening,25.0
73,53,150,reading,66.67
73,53,150,writing,25.0
9,16,117,listening,41.67
9,16,117,reading,50.0
9,14,152,listening,37.5
9,14,152,reading,25.0
9,16,120,listening,72.73
74,58,117,listening,25.0
74,59,152,listening,25.0
74,59,152,reading,25.0
74,59,150,listening,79.17
74,59,150,reading,86.54
74,59,150,writing,25.0
75,60,116,listening,71.88
75,60,116,reading,75.0
75,60,116,writing,83.33
74,59,151,listening,50.0
74,59,151,reading,68.75
74,59,151,writing,62.5
75,60,121,listening,71.88
75,60,121,writing,56.25
75,60,124,listening,71.88
75,60,124,writing,81.25
75,61,117,listening,25.0
74,58,159,listening,75.0
75,61,120,listening,72.73
75,61,154,listening,83.33
75,61,154,reading,25.0
75,61,159,listening,70.83
75,62,150,listening,50.0
75,62,150,reading,50.0
75,62,150,writing,25.0
74,58,120,listening,72.73
9,16,159,listening,41.67
74,85,117,listening,41.67
74,85,117,reading,50.0
81,80,117,listening,25.0
81,79,152,listening,25.0
81,79,152,reading,25.0
74,85,120,listening,61.36
74,85,159,listening,52.08
74,85,154,listening,88.89
74,85,154,reading,33.33
74,121,120,listening,72.73
74,121,159,listening,25.0
74,122,152,listening,37.5
74,122,152,reading,25.0
74,85,155,listening,64.58
74,85,118,listening,66.67
74,85,118,reading,75.0
74,85,119,listening,58.33
74,85,119,reading,63.89
74,122,150,listening,41.67
74,122,150,reading,50.0
74,122,150,writing,25.0
74,85,161,listening,54.17
74,85,162,listening,60.42
94,123,150,listening,70.83
94,123,150,reading,86.54
94,123,150,writing,25.0
94,124,124,listening,25.0
94,125,118,listening,33.33
94,125,118,reading,56.25
9,16,119,listening,66.67
9,16,119,reading,72.22
9,16,161,listening,25.0
9,16,162,listening,29.17
74,85,160,listening,50.0
98,133,161,listening,75.0
98,133,162,listening,70.83
98,133,163,listening,75.0
98,133,165,listening,75.0
98,133,168,listening,75.0
98,133,171,listening,75.0
98,133,171,writing,75.0
98,133,172,writing,75.0
74,85,165,listening,27.08
9,16,118,listening,25.0
9,16,118,reading,41.67
98,133,174,listening,75.0
98,133,173,listening,75.0
74,85,163,listening,52.08
98,133,175,writing,75.0
98,133,176,listening,64.58
98,133,177,listening,70.83
77,68,150,listening,25.0
77,68,150,reading,50.0
78,71,118,listening,33.33
78,71,118,reading,19.44
78,71,161,listening,75.0
78,71,162,listening,75.0
78,71,163,listening,75.0
78,71,119,listening,66.67
78,71,119,reading,77.78
78,71,159,listening,75.0
78,71,165,listening,75.0
78,71,168,listening,75.0
78,69,116,listening,25.0
78,69,116,reading,50.0
78,69,116,writing,25.0
9,16,155,listening,39.58
98,144,122,listening,71.88
98,144,122,writing,81.25
98,144,116,listening,71.88
98,144,116,reading,75.0
98,144,116,writing,83.33
98,144,121,listening,71.88
98,144,121,writing,81.25
98,144,123,listening,40.63
98,144,123,writing,37.5
98,144,124,listening,25.0
98,144,124,writing,50.0
98,144,125,listening,71.88
98,144,125,writing,81.25
98,144,126,listening,77.5
98,144,126,writing,85.0
98,144,127,listening,77.5
98,144,127,writing,81.25
102,145,126,listening,25.0
9,1629440532,126,listening,25.0
9,1629440562,126,listening,25.0
9,1629440581,126,listening,25.0
9,1629441001,126,listening,25.0
102,145,128,listening,71.88
102,145,128,writing,81.25
102,145,130,listening,71.88
102,145,130,writing,81.25
102,145,134,listening,71.88
102,145,134,writing,75.0
102,145,135,listening,71.88
102,145,135,writing,81.25
102,145,136,listening,53.13
102,145,136,writing,62.5
102,145,133,listening,71.88
102,145,133,writing,81.25
102,145,131,listening,77.5
102,145,131,writing,85.0
102,145,132,listening,72.5
102,145,132,writing,80.0
102,146,178,listening,71.88
102,146,178,writing,81.25
102,146,179,listening,71.88
102,146,179,writing,81.25
102,146,182,listening,62.5
102,146,182,writing,100.0
102,146,187,listening,67.86
102,146,187,writing,85.0
102,146,189,listening,71.88
102,146,189,writing,75.0
102,146,188,listening,62.5
102,146,188,writing,100.0
102,146,180,listening,71.88
102,146,180,writing,81.25
102,146,184,listening,71.88
102,146,184,writing,81.25
102,146,185,listening,66.67
102,146,185,writing,100.0
102,146,181,listening,77.5
102,146,181,writing,85.0
102,146,186,listening,77.5
102,146,186,writing,85.0
74,147,178,listening,71.88
74,147,178,writing,81.25
66,47,150,writing,25.0
66,47,152,listening,25.0
66,47,152,reading,25.0
102,149,195,listening,58.33
102,149,195,writing,91.67
102,149,194,writing,62.5
102,149,193,listening,70.83
102,149,193,writing,45.83
102,149,191,reading,25.0
102,149,192,listening,75.0
77,68,152,listening,25.0
77,68,152,reading,55.0
80,150,117,listening,37.5
80,150,117,reading,25.0
80,76,150,listening,37.5
80,76,150,writing,25.0
9,151,223,reading,25.0
9,152,223,reading,25.0
9,152,224,speaking,0.0
9,153,225,speaking,0.0
9,153,223,reading,25.0
9,154,223,reading,25.0
9,155,223,reading,25.0
9,156,226,reading,0.0
9,157,228,reading,0.0
74,158,229,reading,0.0
74,158,229,speaking,0.0
9,157,111,reading,0.0
9,16,168,listening,31.25
102,166,150,listening,75.0
102,166,150,reading,84.62
102,166,150,writing,25.0
123,161,222,listening,25.0
123,161,222,writing,25.0
102,149,117,listening,50.0
102,149,117,reading,71.43
102,149,159,listening,70.83
74,169,123,listening,25.0
74,169,123,writing,50.0
149,170,150,listening,41.67
149,170,150,reading,53.85
74,173,229,reading,0.0
74,173,229,speaking,0.0
74,170,150,listening,70.83
74,170,150,reading,90.38
74,170,150,writing,25.0
154,170,150,listening,33.33
154,170,150,reading,30.77
154,170,150,writing,25.0
152,170,150,listening,50.0
152,170,150,reading,59.62
152,170,150,writing,25.0
150,170,150,listening,37.5
150,170,150,reading,55.77
150,170,150,writing,25.0
153,170,150,listening,33.33
153,170,150,reading,38.46
153,170,150,writing,25.0
102,175,222,listening,75.0
102,175,222,reading,75.0
102,175,222,writing,55.0
102,149,154,listening,88.89
102,149,154,reading,33.33
151,170,150,listening,54.17
151,170,150,reading,50.0
151,170,150,writing,25.0
73,52,222,listening,61.36
73,52,222,reading,75.0
73,52,222,writing,55.0
74,176,222,listening,72.22
74,176,222,reading,100.0
74,176,222,writing,68.75
161,174,116,listening,25.0
152,172,222,listening,38.64
152,172,222,reading,37.5
152,172,222,writing,15.0
151,172,222,listening,75.0
151,172,222,reading,93.75
151,172,222,writing,85.0
74,171,159,listening,87.5
74,171,154,listening,58.33
74,171,154,reading,58.33
102,166,152,listening,71.43
102,166,152,reading,67.31
154,171,159,listening,37.5
154,171,154,listening,83.33
154,171,154,reading,25.0
9,167,223,reading,50.0
150,171,159,listening,70.83
74,172,222,listening,90.91
74,172,222,reading,100.0
74,172,222,writing,90.0
178,187,150,listening,55.0
178,187,150,reading,60.0
178,187,150,writing,25.0
150,171,256,listening,68.75
172,181,150,listening,12.5
172,181,150,reading,25.0
178,193,154,reading,50.0
153,171,159,listening,37.5
153,171,154,listening,97.22
153,171,154,reading,58.33
152,171,159,listening,52.08
102,149,155,listening,70.83
9,167,222,listening,90.91
9,167,222,reading,100.0
9,167,222,writing,90.0
102,149,160,listening,86.36
153,171,155,listening,87.5
153,171,160,listening,35.42
153,171,260,writing,33.33
150,172,222,listening,56.82
150,172,222,reading,68.75
150,172,222,writing,45.0
154,172,222,listening,31.82
154,172,222,reading,25.0
154,172,222,writing,25.0
149,172,222,listening,52.27
149,172,222,reading,62.5
149,172,222,writing,55.0
178,193,160,listening,54.17
178,193,159,listening,83.33
152,171,154,listening,88.89
152,171,154,reading,58.33
152,171,155,listening,75.0
152,171,160,listening,64.58
150,171,154,listening,83.33
150,171,154,reading,25.0
150,171,155,listening,87.5
153,172,222,listening,36.36
153,172,222,reading,56.25
153,172,222,writing,25.0
150,171,160,listening,60.42
154,171,155,listening,77.08
154,171,160,listening,56.25
178,192,222,listening,33.33
178,192,222,writing,25.0
151,171,159,listening,62.5
149,171,159,listening,70.83
178,187,152,listening,62.5
178,187,152,reading,87.5
150,171,166,reading,87.5
150,171,166,writing,87.5
74,171,166,reading,79.17
74,171,166,writing,85.0
150,170,152,listening,75.0
150,170,152,reading,55.77
149,170,152,listening,32.14
149,170,152,reading,30.77
179,172,222,listening,50.0
179,172,222,writing,50.0
149,171,243,writing,93.18
149,171,240,listening,87.5
149,171,217,listening,36.11
74,171,240,listening,75.0
152,172,261,listening,47.5
152,172,261,reading,100.0
152,172,261,writing,50.0
152,171,166,reading,87.5
152,171,166,writing,87.5
152,171,218,writing,47.5
149,171,166,reading,87.5
149,171,166,writing,87.5
152,170,152,listening,75.0
152,170,152,reading,61.54
151,170,152,listening,75.0
151,170,152,reading,50.0
151,171,154,listening,83.33
151,171,154,reading,33.33
154,170,152,listening,42.86
154,170,152,reading,17.31
74,170,152,listening,65.0
74,170,152,reading,56.25
74,199,280,reading,0.0
150,171,167,listening,83.33
150,171,167,writing,79.17
150,171,218,writing,45.0
150,171,212,writing,100.0
153,171,167,listening,62.5
153,171,167,writing,62.5
153,171,217,listening,85.0
153,171,166,reading,87.5
153,171,166,writing,87.5
153,172,250,listening,22.73
153,172,250,reading,25.0
153,172,250,writing,9.38
150,171,210,writing,100.0
150,171,209,listening,50.0
150,171,209,writing,75.0
150,172,250,listening,80.56
150,172,250,reading,50.0
150,172,250,writing,83.33
154,172,250,listening,34.09
154,172,250,reading,25.0
154,172,250,writing,21.88
154,171,167,listening,41.67
154,171,167,writing,29.17
154,171,218,writing,27.78
149,172,250,listening,59.09
149,172,250,reading,25.0
149,172,250,writing,50.0
149,172,261,listening,22.22
149,172,261,reading,25.0
149,172,261,writing,25.0
149,171,218,writing,44.44
149,171,167,listening,66.67
149,171,167,writing,70.83
149,171,209,listening,55.0
149,171,209,writing,75.0
149,171,212,writing,81.82
149,171,155,listening,95.83
152,171,167,listening,80.0
152,171,167,writing,79.17
152,172,250,listening,84.09
152,172,250,reading,50.0
152,172,250,writing,79.17
151,172,250,listening,32.14
151,172,250,reading,50.0
151,172,250,writing,32.14
151,171,155,listening,95.83
74,172,250,listening,75.0
74,172,250,writing,68.75
148,171,159,listening,25.0
149,171,154,listening,100.0
149,171,154,reading,83.33
149,171,160,listening,47.5
220,200,150,listening,90.0
220,200,150,reading,92.31
220,200,150,writing,50.0
220,200,152,listening,91.67
220,200,152,reading,84.09
148,172,250,listening,100.0
148,172,250,reading,75.0
148,172,250,writing,91.67
217,200,150,writing,75.0
223,200,150,listening,68.75
223,200,150,reading,47.92
223,200,150,writing,75.0
223,200,152,listening,91.67
223,200,152,reading,81.25
74,201,306,reading,87.5
223,200,151,listening,50.0
223,200,151,reading,12.5
178,187,151,listening,87.5
178,187,151,reading,91.67
206,202,306,reading,90.0
149,170,151,listening,75.0
149,170,151,reading,60.0
149,170,151,writing,68.75
152,170,151,listening,91.67
152,170,151,reading,90.91
152,170,151,writing,43.75
150,170,151,listening,75.0
150,170,151,reading,79.55
150,170,151,writing,50.0
150,172,261,listening,54.55
150,172,261,reading,50.0
150,172,261,writing,45.0
153,170,151,listening,83.33
153,170,151,reading,75.0
153,170,151,writing,75.0
74,172,261,listening,88.46
74,172,261,reading,100.0
74,172,261,writing,90.0
73,167,222,listening,90.91
73,167,222,reading,100.0
73,167,222,writing,90.0
219,200,150,listening,66.67
219,200,150,reading,85.0
219,200,150,writing,50.0
150,171,240,listening,87.5
154,172,261,listening,22.22
154,172,261,reading,25.0
154,172,261,writing,18.75
152,171,240,listening,87.5
154,171,166,reading,70.0
154,171,166,writing,62.5
153,171,240,listening,41.67
153,172,261,listening,18.75
153,172,261,reading,25.0
153,172,261,writing,18.75
148,172,261,listening,75.0
149,204,265,listening,33.33
149,204,265,writing,18.75
9,206,318,reading,50.0
9,207,319,reading,50.0
218,200,150,listening,16.67
218,200,150,reading,16.67
74,208,306,reading,46.67
9,167,261,listening,17.86
9,167,261,reading,25.0
150,204,265,listening,33.33
150,204,265,writing,21.88
74,170,151,listening,66.67
74,170,151,reading,62.5
74,170,151,writing,25.0
153,171,209,listening,31.25
153,171,209,writing,62.5
153,204,265,listening,30.0
155,214,116,listening,50.0
152,204,265,listening,20.83
152,204,265,writing,20.83
154,170,151,listening,50.0
154,170,151,reading,37.5
154,170,151,writing,16.67
74,171,160,listening,42.5
74,171,167,listening,45.0
74,171,167,writing,68.75
74,171,209,listening,100.0
74,171,209,writing,90.0
74,171,210,writing,44.44
149,171,210,writing,100.0
73,51,257,listening,85.0
73,51,257,reading,100.0
73,51,257,writing,71.43
152,171,209,listening,25.0
152,171,209,writing,43.75
152,171,210,writing,43.75
94,123,152,listening,71.43
94,123,152,reading,79.55
153,171,210,writing,62.5
149,204,279,listening,40.63
149,204,279,reading,50.0
149,204,279,writing,55.0
9,218,329,reading,25.0
152,217,257,listening,59.38
152,217,257,reading,75.0
152,217,257,writing,21.43
178,193,167,listening,50.0
178,193,167,writing,62.5
152,204,279,listening,59.09
152,204,279,writing,75.0
150,171,211,writing,100.0
150,217,257,listening,87.5
150,217,257,reading,50.0
150,217,257,writing,83.33
150,204,279,listening,47.22
150,204,279,reading,50.0
150,204,279,writing,45.0
149,171,211,writing,100.0
149,217,257,listening,55.56
149,217,257,reading,50.0
149,217,257,writing,41.67
153,217,257,listening,53.57
153,217,257,reading,50.0
153,217,257,writing,35.71
7,222,116,listening,50.0
7,223,159,listening,75.0
7,224,116,listening,100.0
7,225,116,listening,93.75
7,225,116,reading,100.0
7,225,116,writing,87.5
74,171,212,writing,50.0
152,171,211,writing,100.0
150,217,275,listening,70.0
150,217,275,writing,57.14
150,171,215,listening,78.13
152,217,275,listening,47.5
152,217,275,writing,31.25
153,171,211,writing,79.55
153,217,275,listening,40.91
153,217,275,writing,62.5
154,217,275,listening,25.0
154,217,275,writing,8.33
74,226,306,reading,41.67
152,171,212,writing,63.64
149,171,215,listening,77.78
149,171,216,listening,93.18
149,204,302,listening,22.22
149,204,302,writing,15.0
153,171,212,writing,50.0
154,204,302,listening,22.22
154,204,302,writing,29.17
149,217,275,listening,31.25
149,217,275,writing,25.0
150,204,302,listening,45.0
150,204,302,writing,21.43
149,217,287,listening,40.0
149,217,287,reading,25.0
149,217,287,writing,15.0
150,217,287,listening,37.5
150,217,287,reading,33.33
150,217,287,writing,4.17
154,171,240,listening,28.13
154,171,209,listening,68.75
154,171,209,writing,70.0
178,227,302,listening,25.0
178,227,302,writing,25.0
73,49,152,listening,90.0
73,49,152,reading,75.0
9,228,329,reading,25.0
9,228,333,reading,25.0
9,229,333,reading,50.0
154,217,287,listening,25.0
154,217,287,reading,25.0
178,230,306,reading,18.75
154,204,265,listening,25.0
9,235,265,listening,50.0
9,235,265,writing,8.33
150,171,216,listening,84.09
74,217,257,listening,75.0
74,217,257,writing,58.33
74,217,275,listening,91.67
74,217,275,writing,91.67
74,217,287,reading,75.0
74,171,155,listening,112.5
154,171,211,writing,57.5
154,171,210,writing,92.5
154,171,212,writing,95.45
154,171,215,listening,34.37
154,171,216,listening,21.88
154,171,217,listening,22.22
154,171,262,listening,69.44
154,171,263,listening,87.5
154,171,264,writing,36.11
152,171,217,listening,86.36
149,171,262,listening,50.0
149,171,263,listening,69.44
149,171,264,writing,33.33
152,171,263,listening,58.33
152,171,264,writing,93.18
150,171,217,listening,77.5
150,171,262,listening,100.0
150,171,263,listening,93.18
150,171,264,writing,100.0
150,171,162,listening,95.45
150,171,266,writing,93.18
150,236,281,listening,50.0
150,236,281,reading,42.86
150,236,281,writing,75.0
148,236,281,reading,50.0
153,171,215,listening,67.5
153,171,218,writing,82.5
153,171,262,listening,61.11
153,171,263,listening,80.0
152,171,266,writing,80.0
152,171,162,listening,90.63
149,239,303,listening,66.67
149,239,303,reading,50.0
149,171,162,listening,41.67
149,171,266,writing,83.33
178,193,215,listening,58.33
150,239,303,listening,31.82
150,239,303,reading,37.5
150,239,303,writing,12.5
154,239,303,listening,28.13
154,239,303,reading,16.67
154,239,303,writing,25.0
153,239,303,listening,100.0
153,239,303,reading,100.0
152,239,303,listening,89.29
152,239,303,reading,62.5
152,239,303,writing,75.0
9,229,116,listening,33.33
9,229,116,writing,50.0
153,171,161,listening,100.0
150,171,258,writing,4.17
150,171,161,listening,75.0
150,171,165,listening,100.0
148,171,163,listening,50.0
150,171,163,listening,100.0
149,171,165,listening,75.0
153,171,163,listening,37.5
152,171,163,listening,85.0
152,171,258,writing,7.14
148,171,258,writing,12.5
230,241,258,writing,25.0
9,242,260,writing,54.55
9,16,260,writing,75.0
9,244,260,writing,83.33
230,241,260,writing,50.0
150,236,282,listening,22.22
150,236,282,reading,25.0
150,236,282,writing,33.33
150,171,260,writing,87.5
150,171,259,listening,100.0
149,171,260,writing,93.18
149,171,259,listening,100.0
149,236,281,listening,54.17
149,236,281,reading,57.14
149,236,281,writing,87.5
154,236,281,listening,25.0
154,236,281,reading,14.29
154,236,281,writing,25.0
154,236,282,listening,21.43
154,236,282,reading,25.0
154,236,282,writing,25.0
150,171,234,listening,85.0
149,171,237,listening,75.0
149,171,237,writing,31.25
149,171,233,listening,63.64
152,171,237,listening,50.0
152,171,237,writing,12.5
152,171,235,listening,75.0
150,171,237,listening,100.0
150,171,237,writing,35.0
153,171,237,listening,100.0
153,171,237,writing,12.5
150,171,235,listening,87.5
153,171,235,listening,52.27
153,239,304,listening,25.0
153,239,304,reading,25.0
153,239,304,writing,25.0
150,239,304,listening,42.86
150,239,304,reading,37.5
150,239,304,writing,25.0
149,171,234,listening,81.82
149,171,252,listening,35.0
149,171,252,writing,33.33
154,239,304,listening,28.57
154,239,304,reading,16.67
154,239,304,writing,25.0
74,204,302,writing,100.0
150,171,252,listening,75.0
150,171,252,writing,75.0
150,171,251,writing,100.0
148,171,251,writing,72.73
149,171,254,writing,87.5
149,171,235,listening,100.0
150,236,283,listening,52.5
150,236,283,writing,45.83
150,171,253,listening,75.0
150,171,253,writing,93.75
150,171,233,listening,77.27
150,171,254,writing,95.83
153,171,253,listening,41.67
153,171,253,writing,71.88
153,171,254,writing,100.0
153,236,283,listening,30.56
153,236,283,reading,25.0
153,236,283,writing,40.0
150,171,272,listening,93.18
150,171,243,writing,82.5
150,171,296,writing,37.5
154,236,283,listening,18.75
154,236,283,writing,20.0
149,171,272,listening,100.0
153,171,272,listening,81.82
153,171,296,writing,72.5
153,171,243,writing,41.67
153,171,216,listening,93.18
153,171,264,writing,93.18
150,171,297,writing,30.56
150,171,300,writing,37.5
150,239,305,listening,41.67
150,239,305,reading,29.17
150,239,305,writing,43.75
150,171,194,writing,75.0
150,171,193,listening,100.0
150,171,193,writing,100.0
153,239,305,listening,37.5
153,239,305,reading,50.0
154,239,305,listening,25.0
154,239,305,reading,21.88
154,239,305,writing,18.75
150,171,195,listening,85.0
150,171,195,writing,85.0
150,171,192,listening,77.5
179,171,273,writing,46.43
153,171,195,listening,60.0
153,171,195,writing,81.25
152,171,195,listening,91.67
152,171,195,writing,81.25
153,171,192,listening,27.78
152,171,192,listening,93.18
153,171,194,writing,54.55
152,171,273,writing,95.45
152,171,274,writing,87.5
154,171,237,listening,25.0
154,171,252,listening,75.0
154,171,162,listening,55.0
154,171,161,listening,80.0
154,171,165,listening,50.0
154,171,163,listening,85.42
154,171,259,listening,56.25
154,171,235,listening,75.0
154,171,234,listening,75.0
154,171,233,listening,77.27
154,171,272,listening,81.82
154,171,195,listening,50.0
154,171,192,listening,59.37
150,171,273,writing,50.0
150,171,274,writing,79.55
152,171,276,writing,80.56
152,248,315,listening,90.91
152,248,315,writing,90.63
152,171,277,writing,100.0
148,248,315,writing,25.0
149,171,276,writing,95.45
149,171,274,writing,39.29
150,171,278,writing,100.0
150,171,276,writing,100.0
150,171,277,writing,100.0
150,171,284,writing,100.0
155,209,333,reading,50.0
155,209,329,reading,50.0
155,252,335,reading,75.0
152,171,278,writing,85.0
152,171,284,writing,92.5
236,253,335,reading,25.0
236,256,116,listening,25.0
236,257,116,listening,25.0
153,171,278,writing,100.0
153,171,284,writing,90.91
150,171,309,listening,100.0
150,171,309,writing,100.0
236,258,116,listening,40.63
236,258,116,writing,62.5
236,261,324,reading,62.5
236,262,324,reading,50.0
236,263,324,reading,50.0
236,264,324,reading,50.0
236,265,324,reading,75.0
236,265,337,reading,75.0
236,265,338,speaking,75.0
9,266,116,listening,100.0
236,265,116,listening,75.0
236,265,116,writing,100.0
236,268,339,reading,0.0
150,248,312,listening,69.23
150,248,312,writing,40.63
236,269,324,reading,100.0
150,248,315,listening,50.0
150,248,315,writing,41.67
150,248,316,listening,48.08
150,248,316,writing,45.83
150,171,310,listening,100.0
150,171,310,writing,100.0
152,248,316,listening,52.08
152,248,316,reading,100.0
152,248,316,writing,45.83
153,171,276,writing,95.83
153,171,277,writing,100.0
149,171,193,listening,58.33
149,171,193,writing,70.83
236,269,345,reading,100.0
236,268,345,reading,100.0
236,264,345,reading,100.0
236,263,345,reading,100.0
236,262,345,reading,100.0
236,261,345,reading,75.0
9,275,154,reading,75.0
236,276,345,reading,33.33
236,277,345,reading,18.75
236,279,349,reading,12.5
9,280,345,reading,25.0
9,280,324,reading,62.5
155,282,116,listening,100.0
155,283,335,reading,100.0
236,285,335,reading,25.0
236,285,351,reading,0.0
178,193,162,listening,100.0
81,81,130,listening,50.0
148,288,162,listening,64.58
148,288,150,listening,95.83
148,288,150,reading,90.38
148,288,150,writing,100.0
74,291,357,listening,25.0
74,291,357,reading,25.0
74,291,357,writing,20.0
9,292,324,reading,75.0
9,293,324,reading,75.0
9,294,324,reading,75.0
9,295,324,reading,75.0
9,296,324,reading,75.0
9,297,324,reading,62.5
74,239,303,listening,20.83
74,239,303,reading,50.0
74,239,303,writing,25.0
9,297,333,reading,75.0
9,297,335,reading,100.0
9,297,335,speaking,75.0
9,275,155,listening,18.75
9,297,338,reading,50.0
9,297,338,speaking,50.0
9,298,361,listening,25.0
9,298,361,reading,25.0
148,288,159,listening,100.0
148,288,222,listening,90.91
148,288,222,reading,87.5
148,288,222,writing,100.0
251,288,150,listening,66.67
251,288,150,reading,71.15
251,288,150,writing,50.0
9,298,357,listening,18.75
9,298,357,reading,20.83
9,298,357,writing,25.0
9,298,358,listening,25.0
9,1642234399,357,listening,25.0
254,288,150,listening,66.67
254,288,150,reading,85.42
254,288,150,writing,25.0
247,300,324,reading,50.0
247,301,381,reading,50.0
247,302,381,reading,62.5
247,302,324,reading,68.75
247,303,357,listening,25.0
247,303,357,reading,25.0
247,304,357,listening,25.0
247,304,357,reading,25.0
247,304,357,writing,20.0
9,298,362,reading,16.67
252,288,159,listening,70.83
247,305,357,listening,25.0
247,306,381,reading,62.5
247,306,381,speaking,100.0
247,306,351,reading,0.0
250,288,150,listening,25.0
250,288,150,reading,25.0
250,288,222,listening,50.0
250,288,222,reading,81.25
250,288,222,writing,43.75
254,288,159,listening,100.0
254,288,162,listening,93.75
254,288,222,listening,90.91
254,288,222,reading,93.75
254,288,222,writing,95.0
251,288,152,listening,45.83
251,288,152,reading,41.67
251,288,222,listening,63.64
251,288,222,reading,87.5
251,288,222,writing,60.0
251,288,261,listening,41.07
251,288,261,reading,25.0
251,288,261,writing,40.0
251,288,250,listening,22.73
251,288,250,reading,25.0
251,288,250,writing,18.75
251,288,159,listening,75.0
251,288,162,listening,100.0
251,288,166,reading,91.67
251,288,166,writing,87.5
251,288,167,listening,87.5
251,288,167,writing,79.17
251,288,193,listening,54.17
251,288,193,writing,58.33
251,288,209,listening,62.5
251,288,209,writing,95.83
251,288,210,writing,89.58
251,288,211,writing,75.0
251,288,212,writing,39.58
251,288,215,listening,75.0
251,288,233,listening,79.17
251,288,234,listening,93.75
251,288,235,listening,100.0
251,288,237,listening,100.0
251,288,237,writing,17.86
251,288,238,listening,62.5
251,288,240,listening,93.75
251,288,243,writing,100.0
251,288,251,writing,85.42
251,288,252,listening,100.0
251,288,252,writing,87.5
251,288,253,listening,100.0
251,288,253,writing,100.0
251,288,254,writing,100.0
251,288,258,writing,35.42
251,288,259,listening,95.83
251,288,260,writing,87.5
251,288,262,listening,100.0
251,288,263,listening,87.5
251,288,264,writing,85.42
251,288,266,writing,43.75
252,288,222,listening,31.25
252,288,222,reading,41.67
252,288,222,writing,56.25
74,291,358,listening,25.0
74,291,358,reading,25.0
74,291,358,writing,20.0
260,290,358,listening,25.0
260,290,358,reading,25.0
260,290,358,writing,20.0
74,291,360,listening,25.0
74,291,360,reading,20.83
74,291,360,writing,25.0
260,290,215,listening,75.0
260,290,159,listening,95.83
260,290,162,listening,100.0
260,290,166,reading,100.0
260,290,166,writing,100.0
247,306,324,reading,43.75
148,288,152,listening,92.86
148,288,152,reading,90.38
252,288,154,listening,100.0
252,288,154,reading,83.33
148,288,154,listening,75.0
148,288,154,reading,100.0
74,309,344,reading,0.0
9,310,344,reading,0.0
254,288,154,listening,100.0
254,288,154,reading,100.0
9,310,324,reading,37.5
9,311,344,reading,0.0
247,312,357,listening,25.0
247,312,357,reading,25.0
247,312,357,writing,20.0
247,312,358,listening,25.0
247,312,358,reading,25.0
247,312,358,writing,25.0
252,288,152,listening,64.29
252,288,152,reading,26.92
251,288,151,listening,75.0
251,288,151,reading,80.77
251,288,151,writing,68.75
251,288,154,listening,100.0
251,288,154,reading,100.0
251,288,272,listening,81.25
251,288,273,writing,47.92
251,288,274,writing,83.33
251,288,276,writing,83.33
251,288,309,listening,100.0
251,288,309,writing,62.5
251,288,161,listening,87.5
251,288,194,writing,83.33
251,288,216,listening,64.58
251,288,277,writing,89.58
251,288,296,writing,77.08
251,288,310,listening,50.0
251,288,310,writing,29.17
254,288,152,listening,92.86
254,288,152,reading,86.36
204,224,116,listening,84.38
204,224,116,reading,100.0
204,224,116,writing,91.67
250,288,154,listening,100.0
250,288,154,reading,100.0
250,288,152,listening,56.25
250,288,152,reading,31.82
252,288,250,listening,90.91
252,288,250,reading,50.0
252,288,250,writing,71.88
9,274,344,reading,0.0
9,291,358,listening,12.5
9,315,358,listening,25.0
9,316,358,listening,25.0
9,316,358,reading,25.0
9,313,116,listening,59.38
9,313,116,reading,50.0
9,313,116,writing,66.67
9,317,358,listening,12.5
9,317,358,reading,25.0
247,1642991143,358,listening,25.0
9,313,150,listening,25.0
9,313,150,writing,25.0
9,319,358,listening,12.5
148,288,166,reading,95.83
148,288,166,writing,91.67
148,288,250,listening,75.0
148,288,250,reading,100.0
148,288,250,writing,68.75
9,320,358,listening,25.0
9,321,358,listening,25.0
9,322,358,listening,25.0
254,288,166,reading,100.0
254,288,166,writing,100.0
254,288,250,listening,90.91
254,288,250,reading,100.0
254,288,250,writing,84.38
252,288,162,listening,95.83
