"id","user_id","lesson_id","group_id","event_id","engine","items","load","pass","fail","round","status","history","created_at","updated_at","rule","cefr_rate","points","score","time_spent","completed_at","total_time","queues","class_test_id","attempted_sets","type","has_glang_contrib"
23735,2534,1856,1717,20790,carryForwardEngine,"[47871, 47877, 47880]",2,"[47692, 47857, 47860, 47863, 47866, 47883, 47874, 47871]","[47877, 47880]",4,passed,"{""badge"": {""first_lesson_achiever"": true}, ""bonus"": {"""": 100}, ""round"": {""1"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [47871, 47874, 47877, 47880], ""passed"": [47692, 47857, 47860, 47863, 47866, 47883], ""points"": 33, ""attempted"": [47692, 47857, 47860, 47863, 47866, 47871, 47874, 47877, 47880, 47883], ""cefr_rate"": 13.095238095, ""created_at"": ""2024-03-06T04:12:51.624980Z"", ""lang_level"": 1, ""time_spent"": ""379""}, ""2"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [47871, 47874, 47877, 47880], ""passed"": [], ""points"": 34, ""attempted"": [47871, 47874, 47877, 47880], ""cefr_rate"": 13.095238095, ""created_at"": ""2024-03-06T04:14:17.787087Z"", ""lang_level"": 1, ""time_spent"": ""386""}, ""3"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [47871, 47877, 47880], ""passed"": [47874], ""points"": 40, ""attempted"": [47871, 47874, 47877, 47880], ""cefr_rate"": 14.880952385, ""created_at"": ""2024-03-06T05:23:03.040310Z"", ""lang_level"": 1, ""time_spent"": ""453""}, ""4"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [47877, 47880], ""passed"": [47871], ""points"": 55, ""attempted"": [47871, 47877, 47880], ""cefr_rate"": 16.666666665, ""created_at"": ""2024-03-06T05:24:27.318589Z"", ""lang_level"": 1, ""time_spent"": ""456""}}, ""cefr_rate"": {""1709691177"": 25, ""1709691178"": 25, ""1709691179"": 25, ""1709691180"": 25, ""1709691181"": 25, ""1709691182"": 20.83333333, ""1709691183"": 17.85714286, ""1709691184"": 17.85714286, ""1709691185"": 17.85714286, ""1709691186"": 13.095238095, ""1709691187"": 13.095238095, ""1709691188"": 13.095238095, ""1709691189"": 13.095238095, ""1709691190"": 14.880952385, ""1709691191"": 14.880952385, ""1709691192"": 16.666666665, ""1709691193"": 16.666666665}, ""skills_count"": 0, ""weakest_skill"": """", ""next_lesson_id"": 1856, ""is_weakest_skill_on"": true, ""lesson_completed_at"": ""2024-03-06T05:24:27.318622Z"", ""streak_badge_given_at_index"": 4, ""perseverance_badge_given_at_index"": 3}","2024-03-06 02:09:40","2024-03-06 05:24:27","{""step"": ""same"", ""level"": 2}",16.67,55.0,0.0,458.0,"2024-03-06 05:24:27","00:07:38","[47692, 47857, 47860, 47863, 47866, 47871, 47874, 47877, 47880, 47883]",,"",homework,1
23735,2534,1856,1717,20790,carryForwardEngine,"[47871, 47877, 47880]",2,"[47692, 47857, 47860, 47863, 47866, 47883, 47874, 47871]","[47877, 47880]",4,passed,"{""badge"": {""first_lesson_achiever"": true}, ""bonus"": {"""": 100}, ""round"": {""1"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [47871, 47874, 47877, 47880], ""passed"": [47692, 47857, 47860, 47863, 47866, 47883], ""points"": 33, ""attempted"": [47692, 47857, 47860, 47863, 47866, 47871, 47874, 47877, 47880, 47883], ""cefr_rate"": 13.095238095, ""created_at"": ""2024-03-06T04:12:51.624980Z"", ""lang_level"": 1, ""time_spent"": ""379""}, ""2"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [47871, 47874, 47877, 47880], ""passed"": [], ""points"": 34, ""attempted"": [47871, 47874, 47877, 47880], ""cefr_rate"": 13.095238095, ""created_at"": ""2024-03-06T04:14:17.787087Z"", ""lang_level"": 1, ""time_spent"": ""386""}, ""3"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [47871, 47877, 47880], ""passed"": [47874], ""points"": 40, ""attempted"": [47871, 47874, 47877, 47880], ""cefr_rate"": 14.880952385, ""created_at"": ""2024-03-06T05:23:03.040310Z"", ""lang_level"": 1, ""time_spent"": ""453""}, ""4"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [47877, 47880], ""passed"": [47871], ""points"": 55, ""attempted"": [47871, 47877, 47880], ""cefr_rate"": 16.666666665, ""created_at"": ""2024-03-06T05:24:27.318589Z"", ""lang_level"": 1, ""time_spent"": ""456""}}, ""cefr_rate"": {""1709691177"": 25, ""1709691178"": 25, ""1709691179"": 25, ""1709691180"": 25, ""1709691181"": 25, ""1709691182"": 20.83333333, ""1709691183"": 17.85714286, ""1709691184"": 17.85714286, ""1709691185"": 17.85714286, ""1709691186"": 13.095238095, ""1709691187"": 13.095238095, ""1709691188"": 13.095238095, ""1709691189"": 13.095238095, ""1709691190"": 14.880952385, ""1709691191"": 14.880952385, ""1709691192"": 16.666666665, ""1709691193"": 16.666666665}, ""skills_count"": 0, ""weakest_skill"": """", ""next_lesson_id"": 1856, ""is_weakest_skill_on"": true, ""lesson_completed_at"": ""2024-03-06T05:24:27.318622Z"", ""streak_badge_given_at_index"": 4, ""perseverance_badge_given_at_index"": 3}","2024-03-06 02:09:40","2024-03-06 05:24:27","{""step"": ""same"", ""level"": 2}",16.67,55.0,0.0,458.0,"2024-03-06 05:24:27","00:07:38","[47692, 47857, 47860, 47863, 47866, 47871, 47874, 47877, 47880, 47883]",,"",homework,1
23735,2534,1856,1717,20790,carryForwardEngine,"[47871, 47877, 47880]",2,"[47692, 47857, 47860, 47863, 47866, 47883, 47874, 47871]","[47877, 47880]",4,passed,"{""badge"": {""first_lesson_achiever"": true}, ""bonus"": {"""": 100}, ""round"": {""1"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [47871, 47874, 47877, 47880], ""passed"": [47692, 47857, 47860, 47863, 47866, 47883], ""points"": 33, ""attempted"": [47692, 47857, 47860, 47863, 47866, 47871, 47874, 47877, 47880, 47883], ""cefr_rate"": 13.095238095, ""created_at"": ""2024-03-06T04:12:51.624980Z"", ""lang_level"": 1, ""time_spent"": ""379""}, ""2"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [47871, 47874, 47877, 47880], ""passed"": [], ""points"": 34, ""attempted"": [47871, 47874, 47877, 47880], ""cefr_rate"": 13.095238095, ""created_at"": ""2024-03-06T04:14:17.787087Z"", ""lang_level"": 1, ""time_spent"": ""386""}, ""3"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [47871, 47877, 47880], ""passed"": [47874], ""points"": 40, ""attempted"": [47871, 47874, 47877, 47880], ""cefr_rate"": 14.880952385, ""created_at"": ""2024-03-06T05:23:03.040310Z"", ""lang_level"": 1, ""time_spent"": ""453""}, ""4"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [47877, 47880], ""passed"": [47871], ""points"": 55, ""attempted"": [47871, 47877, 47880], ""cefr_rate"": 16.666666665, ""created_at"": ""2024-03-06T05:24:27.318589Z"", ""lang_level"": 1, ""time_spent"": ""456""}}, ""cefr_rate"": {""1709691177"": 25, ""1709691178"": 25, ""1709691179"": 25, ""1709691180"": 25, ""1709691181"": 25, ""1709691182"": 20.83333333, ""1709691183"": 17.85714286, ""1709691184"": 17.85714286, ""1709691185"": 17.85714286, ""1709691186"": 13.095238095, ""1709691187"": 13.095238095, ""1709691188"": 13.095238095, ""1709691189"": 13.095238095, ""1709691190"": 14.880952385, ""1709691191"": 14.880952385, ""1709691192"": 16.666666665, ""1709691193"": 16.666666665}, ""skills_count"": 0, ""weakest_skill"": """", ""next_lesson_id"": 1856, ""is_weakest_skill_on"": true, ""lesson_completed_at"": ""2024-03-06T05:24:27.318622Z"", ""streak_badge_given_at_index"": 4, ""perseverance_badge_given_at_index"": 3}","2024-03-06 02:09:40","2024-03-06 05:24:27","{""step"": ""same"", ""level"": 2}",16.67,55.0,0.0,458.0,"2024-03-06 05:24:27","00:07:38","[47692, 47857, 47860, 47863, 47866, 47871, 47874, 47877, 47880, 47883]",,"",homework,1
23735,2534,1856,1717,20790,carryForwardEngine,"[47871, 47877, 47880]",2,"[47692, 47857, 47860, 47863, 47866, 47883, 47874, 47871]","[47877, 47880]",4,passed,"{""badge"": {""first_lesson_achiever"": true}, ""bonus"": {"""": 100}, ""round"": {""1"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [47871, 47874, 47877, 47880], ""passed"": [47692, 47857, 47860, 47863, 47866, 47883], ""points"": 33, ""attempted"": [47692, 47857, 47860, 47863, 47866, 47871, 47874, 47877, 47880, 47883], ""cefr_rate"": 13.095238095, ""created_at"": ""2024-03-06T04:12:51.624980Z"", ""lang_level"": 1, ""time_spent"": ""379""}, ""2"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [47871, 47874, 47877, 47880], ""passed"": [], ""points"": 34, ""attempted"": [47871, 47874, 47877, 47880], ""cefr_rate"": 13.095238095, ""created_at"": ""2024-03-06T04:14:17.787087Z"", ""lang_level"": 1, ""time_spent"": ""386""}, ""3"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [47871, 47877, 47880], ""passed"": [47874], ""points"": 40, ""attempted"": [47871, 47874, 47877, 47880], ""cefr_rate"": 14.880952385, ""created_at"": ""2024-03-06T05:23:03.040310Z"", ""lang_level"": 1, ""time_spent"": ""453""}, ""4"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [47877, 47880], ""passed"": [47871], ""points"": 55, ""attempted"": [47871, 47877, 47880], ""cefr_rate"": 16.666666665, ""created_at"": ""2024-03-06T05:24:27.318589Z"", ""lang_level"": 1, ""time_spent"": ""456""}}, ""cefr_rate"": {""1709691177"": 25, ""1709691178"": 25, ""1709691179"": 25, ""1709691180"": 25, ""1709691181"": 25, ""1709691182"": 20.83333333, ""1709691183"": 17.85714286, ""1709691184"": 17.85714286, ""1709691185"": 17.85714286, ""1709691186"": 13.095238095, ""1709691187"": 13.095238095, ""1709691188"": 13.095238095, ""1709691189"": 13.095238095, ""1709691190"": 14.880952385, ""1709691191"": 14.880952385, ""1709691192"": 16.666666665, ""1709691193"": 16.666666665}, ""skills_count"": 0, ""weakest_skill"": """", ""next_lesson_id"": 1856, ""is_weakest_skill_on"": true, ""lesson_completed_at"": ""2024-03-06T05:24:27.318622Z"", ""streak_badge_given_at_index"": 4, ""perseverance_badge_given_at_index"": 3}","2024-03-06 02:09:40","2024-03-06 05:24:27","{""step"": ""same"", ""level"": 2}",16.67,55.0,0.0,458.0,"2024-03-06 05:24:27","00:07:38","[47692, 47857, 47860, 47863, 47866, 47871, 47874, 47877, 47880, 47883]",,"",homework,1
23735,2534,1856,1717,20790,carryForwardEngine,"[47871, 47877, 47880]",2,"[47692, 47857, 47860, 47863, 47866, 47883, 47874, 47871]","[47877, 47880]",4,passed,"{""badge"": {""first_lesson_achiever"": true}, ""bonus"": {"""": 100}, ""round"": {""1"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [47871, 47874, 47877, 47880], ""passed"": [47692, 47857, 47860, 47863, 47866, 47883], ""points"": 33, ""attempted"": [47692, 47857, 47860, 47863, 47866, 47871, 47874, 47877, 47880, 47883], ""cefr_rate"": 13.095238095, ""created_at"": ""2024-03-06T04:12:51.624980Z"", ""lang_level"": 1, ""time_spent"": ""379""}, ""2"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [47871, 47874, 47877, 47880], ""passed"": [], ""points"": 34, ""attempted"": [47871, 47874, 47877, 47880], ""cefr_rate"": 13.095238095, ""created_at"": ""2024-03-06T04:14:17.787087Z"", ""lang_level"": 1, ""time_spent"": ""386""}, ""3"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [47871, 47877, 47880], ""passed"": [47874], ""points"": 40, ""attempted"": [47871, 47874, 47877, 47880], ""cefr_rate"": 14.880952385, ""created_at"": ""2024-03-06T05:23:03.040310Z"", ""lang_level"": 1, ""time_spent"": ""453""}, ""4"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [47877, 47880], ""passed"": [47871], ""points"": 55, ""attempted"": [47871, 47877, 47880], ""cefr_rate"": 16.666666665, ""created_at"": ""2024-03-06T05:24:27.318589Z"", ""lang_level"": 1, ""time_spent"": ""456""}}, ""cefr_rate"": {""1709691177"": 25, ""1709691178"": 25, ""1709691179"": 25, ""1709691180"": 25, ""1709691181"": 25, ""1709691182"": 20.83333333, ""1709691183"": 17.85714286, ""1709691184"": 17.85714286, ""1709691185"": 17.85714286, ""1709691186"": 13.095238095, ""1709691187"": 13.095238095, ""1709691188"": 13.095238095, ""1709691189"": 13.095238095, ""1709691190"": 14.880952385, ""1709691191"": 14.880952385, ""1709691192"": 16.666666665, ""1709691193"": 16.666666665}, ""skills_count"": 0, ""weakest_skill"": """", ""next_lesson_id"": 1856, ""is_weakest_skill_on"": true, ""lesson_completed_at"": ""2024-03-06T05:24:27.318622Z"", ""streak_badge_given_at_index"": 4, ""perseverance_badge_given_at_index"": 3}","2024-03-06 02:09:40","2024-03-06 05:24:27","{""step"": ""same"", ""level"": 2}",16.67,55.0,0.0,458.0,"2024-03-06 05:24:27","00:07:38","[47692, 47857, 47860, 47863, 47866, 47871, 47874, 47877, 47880, 47883]",,"",homework,1
23754,2534,921,1700,19951,carryForwardEngine,"[18243, 18237, 18240, 18241, 18244, 18245]",5,"[18246, 18239, 18242, 18248, 18238, 18247, 18243, 18240]","[18237, 18241, 18244]",4,assessment,"{""round"": {""1"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [18238, 18243, 18246], ""passed"": [], ""points"": 0, ""attempted"": [18238, 18243, 18246], ""cefr_rate"": 0, ""created_at"": ""2024-03-06T05:31:34.736440Z"", ""lang_level"": 1, ""time_spent"": ""244""}, ""2"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [18238, 18243, 18237, 18240, 18241, 18244, 18245, 18247], ""passed"": [18246, 18239, 18242, 18248], ""points"": 22, ""attempted"": [18238, 18243, 18246, 18237, 18239, 18240, 18241, 18242, 18244, 18245, 18247, 18248], ""cefr_rate"": 16.666666665, ""created_at"": ""2024-03-06T05:37:32.250476Z"", ""lang_level"": 1, ""time_spent"": ""286""}, ""3"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [18243, 18237, 18240, 18241, 18244, 18245], ""passed"": [18238, 18247], ""points"": 35, ""attempted"": [18238, 18243, 18237, 18240, 18241, 18244, 18245, 18247], ""cefr_rate"": 16.666666666666668, ""created_at"": ""2024-03-06T13:01:24.927075Z"", ""lang_level"": 1, ""time_spent"": ""294""}}, ""cefr_rate"": {""1709703166"": 25, ""1709703167"": 25, ""1709703168"": 25, ""1709703169"": 25, ""1709703170"": 25, ""1709703171"": 25, ""1709703172"": 25, ""1709703173"": 25, ""1709703174"": 25, ""1709703175"": 20.833333335, ""1709703176"": 20.833333335, ""1709703177"": 20.833333335, ""1709703178"": 20.833333335, ""1709703179"": 20.833333335, ""1709703180"": 20.833333335, ""1709703181"": 20.833333335, ""1709703182"": 19.444444446666665, ""1709703183"": 19.444444446666665, ""1709703184"": 22.222222223333333, ""1709703185"": 22.222222223333333, ""1709703186"": 22.222222223333333}, ""skills_count"": {""reading"": 1, ""writing"": 1, ""listening"": 1}, ""weakest_skill"": """", ""is_weakest_skill_on"": true, ""perseverance_badge_given_at_index"": 4}","2024-03-06 05:26:45","2024-03-06 13:03:37","{""step"": ""same"", ""level"": 2}",22.22,45.0,0.0,301.0,,"00:05:01","[18238, 18243, 18246, 18237, 18239, 18240, 18241, 18242, 18244, 18245, 18247, 18248]",,"",homework,1
23754,2534,921,1700,19951,carryForwardEngine,"[18243, 18237, 18240, 18241, 18244, 18245]",5,"[18246, 18239, 18242, 18248, 18238, 18247, 18243, 18240]","[18237, 18241, 18244]",4,assessment,"{""round"": {""1"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [18238, 18243, 18246], ""passed"": [], ""points"": 0, ""attempted"": [18238, 18243, 18246], ""cefr_rate"": 0, ""created_at"": ""2024-03-06T05:31:34.736440Z"", ""lang_level"": 1, ""time_spent"": ""244""}, ""2"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [18238, 18243, 18237, 18240, 18241, 18244, 18245, 18247], ""passed"": [18246, 18239, 18242, 18248], ""points"": 22, ""attempted"": [18238, 18243, 18246, 18237, 18239, 18240, 18241, 18242, 18244, 18245, 18247, 18248], ""cefr_rate"": 16.666666665, ""created_at"": ""2024-03-06T05:37:32.250476Z"", ""lang_level"": 1, ""time_spent"": ""286""}, ""3"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [18243, 18237, 18240, 18241, 18244, 18245], ""passed"": [18238, 18247], ""points"": 35, ""attempted"": [18238, 18243, 18237, 18240, 18241, 18244, 18245, 18247], ""cefr_rate"": 16.666666666666668, ""created_at"": ""2024-03-06T13:01:24.927075Z"", ""lang_level"": 1, ""time_spent"": ""294""}}, ""cefr_rate"": {""1709703166"": 25, ""1709703167"": 25, ""1709703168"": 25, ""1709703169"": 25, ""1709703170"": 25, ""1709703171"": 25, ""1709703172"": 25, ""1709703173"": 25, ""1709703174"": 25, ""1709703175"": 20.833333335, ""1709703176"": 20.833333335, ""1709703177"": 20.833333335, ""1709703178"": 20.833333335, ""1709703179"": 20.833333335, ""1709703180"": 20.833333335, ""1709703181"": 20.833333335, ""1709703182"": 19.444444446666665, ""1709703183"": 19.444444446666665, ""1709703184"": 22.222222223333333, ""1709703185"": 22.222222223333333, ""1709703186"": 22.222222223333333}, ""skills_count"": {""reading"": 1, ""writing"": 1, ""listening"": 1}, ""weakest_skill"": """", ""is_weakest_skill_on"": true, ""perseverance_badge_given_at_index"": 4}","2024-03-06 05:26:45","2024-03-06 13:03:37","{""step"": ""same"", ""level"": 2}",22.22,45.0,0.0,301.0,,"00:05:01","[18238, 18243, 18246, 18237, 18239, 18240, 18241, 18242, 18244, 18245, 18247, 18248]",,"",homework,1
23754,2534,921,1700,19951,carryForwardEngine,"[18243, 18237, 18240, 18241, 18244, 18245]",5,"[18246, 18239, 18242, 18248, 18238, 18247, 18243, 18240]","[18237, 18241, 18244]",4,assessment,"{""round"": {""1"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [18238, 18243, 18246], ""passed"": [], ""points"": 0, ""attempted"": [18238, 18243, 18246], ""cefr_rate"": 0, ""created_at"": ""2024-03-06T05:31:34.736440Z"", ""lang_level"": 1, ""time_spent"": ""244""}, ""2"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [18238, 18243, 18237, 18240, 18241, 18244, 18245, 18247], ""passed"": [18246, 18239, 18242, 18248], ""points"": 22, ""attempted"": [18238, 18243, 18246, 18237, 18239, 18240, 18241, 18242, 18244, 18245, 18247, 18248], ""cefr_rate"": 16.666666665, ""created_at"": ""2024-03-06T05:37:32.250476Z"", ""lang_level"": 1, ""time_spent"": ""286""}, ""3"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [18243, 18237, 18240, 18241, 18244, 18245], ""passed"": [18238, 18247], ""points"": 35, ""attempted"": [18238, 18243, 18237, 18240, 18241, 18244, 18245, 18247], ""cefr_rate"": 16.666666666666668, ""created_at"": ""2024-03-06T13:01:24.927075Z"", ""lang_level"": 1, ""time_spent"": ""294""}}, ""cefr_rate"": {""1709703166"": 25, ""1709703167"": 25, ""1709703168"": 25, ""1709703169"": 25, ""1709703170"": 25, ""1709703171"": 25, ""1709703172"": 25, ""1709703173"": 25, ""1709703174"": 25, ""1709703175"": 20.833333335, ""1709703176"": 20.833333335, ""1709703177"": 20.833333335, ""1709703178"": 20.833333335, ""1709703179"": 20.833333335, ""1709703180"": 20.833333335, ""1709703181"": 20.833333335, ""1709703182"": 19.444444446666665, ""1709703183"": 19.444444446666665, ""1709703184"": 22.222222223333333, ""1709703185"": 22.222222223333333, ""1709703186"": 22.222222223333333}, ""skills_count"": {""reading"": 1, ""writing"": 1, ""listening"": 1}, ""weakest_skill"": """", ""is_weakest_skill_on"": true, ""perseverance_badge_given_at_index"": 4}","2024-03-06 05:26:45","2024-03-06 13:03:37","{""step"": ""same"", ""level"": 2}",22.22,45.0,0.0,301.0,,"00:05:01","[18238, 18243, 18246, 18237, 18239, 18240, 18241, 18242, 18244, 18245, 18247, 18248]",,"",homework,1
23754,2534,921,1700,19951,carryForwardEngine,"[18243, 18237, 18240, 18241, 18244, 18245]",5,"[18246, 18239, 18242, 18248, 18238, 18247, 18243, 18240]","[18237, 18241, 18244]",4,assessment,"{""round"": {""1"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [18238, 18243, 18246], ""passed"": [], ""points"": 0, ""attempted"": [18238, 18243, 18246], ""cefr_rate"": 0, ""created_at"": ""2024-03-06T05:31:34.736440Z"", ""lang_level"": 1, ""time_spent"": ""244""}, ""2"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [18238, 18243, 18237, 18240, 18241, 18244, 18245, 18247], ""passed"": [18246, 18239, 18242, 18248], ""points"": 22, ""attempted"": [18238, 18243, 18246, 18237, 18239, 18240, 18241, 18242, 18244, 18245, 18247, 18248], ""cefr_rate"": 16.666666665, ""created_at"": ""2024-03-06T05:37:32.250476Z"", ""lang_level"": 1, ""time_spent"": ""286""}, ""3"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [18243, 18237, 18240, 18241, 18244, 18245], ""passed"": [18238, 18247], ""points"": 35, ""attempted"": [18238, 18243, 18237, 18240, 18241, 18244, 18245, 18247], ""cefr_rate"": 16.666666666666668, ""created_at"": ""2024-03-06T13:01:24.927075Z"", ""lang_level"": 1, ""time_spent"": ""294""}}, ""cefr_rate"": {""1709703166"": 25, ""1709703167"": 25, ""1709703168"": 25, ""1709703169"": 25, ""1709703170"": 25, ""1709703171"": 25, ""1709703172"": 25, ""1709703173"": 25, ""1709703174"": 25, ""1709703175"": 20.833333335, ""1709703176"": 20.833333335, ""1709703177"": 20.833333335, ""1709703178"": 20.833333335, ""1709703179"": 20.833333335, ""1709703180"": 20.833333335, ""1709703181"": 20.833333335, ""1709703182"": 19.444444446666665, ""1709703183"": 19.444444446666665, ""1709703184"": 22.222222223333333, ""1709703185"": 22.222222223333333, ""1709703186"": 22.222222223333333}, ""skills_count"": {""reading"": 1, ""writing"": 1, ""listening"": 1}, ""weakest_skill"": """", ""is_weakest_skill_on"": true, ""perseverance_badge_given_at_index"": 4}","2024-03-06 05:26:45","2024-03-06 13:03:37","{""step"": ""same"", ""level"": 2}",22.22,45.0,0.0,301.0,,"00:05:01","[18238, 18243, 18246, 18237, 18239, 18240, 18241, 18242, 18244, 18245, 18247, 18248]",,"",homework,1
23754,2534,921,1700,19951,carryForwardEngine,"[18243, 18237, 18240, 18241, 18244, 18245]",5,"[18246, 18239, 18242, 18248, 18238, 18247, 18243, 18240]","[18237, 18241, 18244]",4,assessment,"{""round"": {""1"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [18238, 18243, 18246], ""passed"": [], ""points"": 0, ""attempted"": [18238, 18243, 18246], ""cefr_rate"": 0, ""created_at"": ""2024-03-06T05:31:34.736440Z"", ""lang_level"": 1, ""time_spent"": ""244""}, ""2"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [18238, 18243, 18237, 18240, 18241, 18244, 18245, 18247], ""passed"": [18246, 18239, 18242, 18248], ""points"": 22, ""attempted"": [18238, 18243, 18246, 18237, 18239, 18240, 18241, 18242, 18244, 18245, 18247, 18248], ""cefr_rate"": 16.666666665, ""created_at"": ""2024-03-06T05:37:32.250476Z"", ""lang_level"": 1, ""time_spent"": ""286""}, ""3"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [18243, 18237, 18240, 18241, 18244, 18245], ""passed"": [18238, 18247], ""points"": 35, ""attempted"": [18238, 18243, 18237, 18240, 18241, 18244, 18245, 18247], ""cefr_rate"": 16.666666666666668, ""created_at"": ""2024-03-06T13:01:24.927075Z"", ""lang_level"": 1, ""time_spent"": ""294""}}, ""cefr_rate"": {""1709703166"": 25, ""1709703167"": 25, ""1709703168"": 25, ""1709703169"": 25, ""1709703170"": 25, ""1709703171"": 25, ""1709703172"": 25, ""1709703173"": 25, ""1709703174"": 25, ""1709703175"": 20.833333335, ""1709703176"": 20.833333335, ""1709703177"": 20.833333335, ""1709703178"": 20.833333335, ""1709703179"": 20.833333335, ""1709703180"": 20.833333335, ""1709703181"": 20.833333335, ""1709703182"": 19.444444446666665, ""1709703183"": 19.444444446666665, ""1709703184"": 22.222222223333333, ""1709703185"": 22.222222223333333, ""1709703186"": 22.222222223333333}, ""skills_count"": {""reading"": 1, ""writing"": 1, ""listening"": 1}, ""weakest_skill"": """", ""is_weakest_skill_on"": true, ""perseverance_badge_given_at_index"": 4}","2024-03-06 05:26:45","2024-03-06 13:03:37","{""step"": ""same"", ""level"": 2}",22.22,45.0,0.0,301.0,,"00:05:01","[18238, 18243, 18246, 18237, 18239, 18240, 18241, 18242, 18244, 18245, 18247, 18248]",,"",homework,1
23754,2534,921,1700,19951,carryForwardEngine,"[18243, 18237, 18240, 18241, 18244, 18245]",5,"[18246, 18239, 18242, 18248, 18238, 18247, 18243, 18240]","[18237, 18241, 18244]",4,assessment,"{""round"": {""1"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [18238, 18243, 18246], ""passed"": [], ""points"": 0, ""attempted"": [18238, 18243, 18246], ""cefr_rate"": 0, ""created_at"": ""2024-03-06T05:31:34.736440Z"", ""lang_level"": 1, ""time_spent"": ""244""}, ""2"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [18238, 18243, 18237, 18240, 18241, 18244, 18245, 18247], ""passed"": [18246, 18239, 18242, 18248], ""points"": 22, ""attempted"": [18238, 18243, 18246, 18237, 18239, 18240, 18241, 18242, 18244, 18245, 18247, 18248], ""cefr_rate"": 16.666666665, ""created_at"": ""2024-03-06T05:37:32.250476Z"", ""lang_level"": 1, ""time_spent"": ""286""}, ""3"": {""score"": 0, ""engine"": ""carryForwardEngine"", ""failed"": [18243, 18237, 18240, 18241, 18244, 18245], ""passed"": [18238, 18247], ""points"": 35, ""attempted"": [18238, 18243, 18237, 18240, 18241, 18244, 18245, 18247], ""cefr_rate"": 16.666666666666668, ""created_at"": ""2024-03-06T13:01:24.927075Z"", ""lang_level"": 1, ""time_spent"": ""294""}}, ""cefr_rate"": {""1709703166"": 25, ""1709703167"": 25, ""1709703168"": 25, ""1709703169"": 25, ""1709703170"": 25, ""1709703171"": 25, ""1709703172"": 25, ""1709703173"": 25, ""1709703174"": 25, ""1709703175"": 20.833333335, ""1709703176"": 20.833333335, ""1709703177"": 20.833333335, ""1709703178"": 20.833333335, ""1709703179"": 20.833333335, ""1709703180"": 20.833333335, ""1709703181"": 20.833333335, ""1709703182"": 19.444444446666665, ""1709703183"": 19.444444446666665, ""1709703184"": 22.222222223333333, ""1709703185"": 22.222222223333333, ""1709703186"": 22.222222223333333}, ""skills_count"": {""reading"": 1, ""writing"": 1, ""listening"": 1}, ""weakest_skill"": """", ""is_weakest_skill_on"": true, ""perseverance_badge_given_at_index"": 4}","2024-03-06 05:26:45","2024-03-06 13:03:37","{""step"": ""same"", ""level"": 2}",22.22,45.0,0.0,301.0,,"00:05:01","[18238, 18243, 18246, 18237, 18239, 18240, 18241, 18242, 18244, 18245, 18247, 18248]",,"",homework,1
